text,reviewId,url,placeId,categoryName,stars,title,reviewImageUrls/0,genre,prompt,completion
"40 beers on tap. 40! Excellent selection! Bar tender was great. I love the themed mixed drinks. You can control the juke box from your phone and unlimited free gameplay if you buy a drink. Definitely my new favorite place.
Parking is on the right side of the building.",ChdDSUhNMG9nS0VJQ0FnSUNXLWNPT3FRRRAB,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipM2kRiQAOEKGCAAxLEwpmgPj8P1auKPboWBq80w=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,"40 beers on tap. 40! Excellent selection! Bar tender was great. I love the themed mixed drinks. You can control the juke box from your phone and unlimited free gameplay if you buy a drink. Definitely my new favorite place.
Parking is on the right side of the building."
Multiple bears on tap. Menu was very well put together with clear pricing. The games are fun and all we played worked well. Inexpensive way to kill time. Bartender was very friendly and informative. I was able to sample a couple beers. Kid friendly until 8PM. Will definitely visit again when we are in town. Thank you!,ChdDSUhNMG9nS0VJQ0FnSURNc1pHaXlBRRAB,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipO_xgtWQW-EdtNmfYpAR98KT7ky7_UHyLN8zTS1=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,Multiple bears on tap. Menu was very well put together with clear pricing. The games are fun and all we played worked well. Inexpensive way to kill time. Bartender was very friendly and informative. I was able to sample a couple beers. Kid friendly until 8PM. Will definitely visit again when we are in town. Thank you!
Good luck getting to play skee ball here!,ChdDSUhNMG9nS0VJQ0FnSUM2NExlSWhBRRAB,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipMqoWUhNe7cbXKLpxV5m08Wywb7AxmB58AdyOIQ=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,Good luck getting to play skee ball here!
"Great staff, amazing collection of games.  Some machines need maintenance though.",ChZDSUhNMG9nS0VJQ0FnSUN1djhxelhBEAE,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipPItrN3QcSctbei1_EWddSrw1OwYgr_q-cgoNAq=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,"Great staff, amazing collection of games.  Some machines need maintenance though."
Fun retro arcade where most games are free play if you buy a drink.,ChZDSUhNMG9nS0VJQ0FnSURNMk9ySUJnEAE,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,4.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipNKn-JKf3Zb5lwI-Xms22OfzNyH81yAFdXPUlfK=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,Fun retro arcade where most games are free play if you buy a drink.
Wow! Great pizza and philanthropic business!,ChZDSUhNMG9nS0VJQ0FnSUNjNFpHbll3EAE,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipP4wASehdwJf8bvBKZEq4BIjvPgtKAbIa2d9615=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,Wow! Great pizza and philanthropic business!
The nostalgia of this place is so spot on.  Best place I know to escape reality for a couple hours and go back to a time when life was easier.  And come see Brandon!!!  Best bar tender around!!,ChZDSUhNMG9nS0VJQ0FnSUNJdHRuOUV3EAE,"https://www.google.com/maps/place/DK+Effect/@39.3957537,-87.2740311,7z/data=!4m6!3m5!1s0x884083f1f99bdcdd:0x500b926af038b51d!8m2!3d39.7626736!4d-84.1701609!16s%2Fg%2F11c6dm2dzr?hl=en",ChIJ3dyb-fGDQIgRHbU48GqSC1A,Video arcade,5.0,DK Effect,https://lh5.googleusercontent.com/p/AF1QipOnRR8URTgdKEMqohwgrHV7Qwd8-AK6rkf_S0UU=w150-h150-k-no-p,activity,A Google Maps review about a video arcade.,The nostalgia of this place is so spot on.  Best place I know to escape reality for a couple hours and go back to a time when life was easier.  And come see Brandon!!!  Best bar tender around!!
Live animal exhibits were WAY too small for said animals and the care was very dissapointing. As someone who does reptile rehabilitation it was really sad seeing resident animals live in such conditions.  most of the taxidermy pieces in this museum also need to be revived. Most were dry and cracking and alot of the pieces made me laugh because of how unrealistic they looked. Mineral exhibit was pretty cool and the planetarium show was nice.,ChZDSUhNMG9nS0VJQ0FnSUNSZ0lEU0NREAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,2.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipNu_83lK1FMxmzHjenMDBDpZomca5mzShV5g78y=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,Live animal exhibits were WAY too small for said animals and the care was very dissapointing. As someone who does reptile rehabilitation it was really sad seeing resident animals live in such conditions.  most of the taxidermy pieces in this museum also need to be revived. Most were dry and cracking and alot of the pieces made me laugh because of how unrealistic they looked. Mineral exhibit was pretty cool and the planetarium show was nice.
"On this beautiful Saturday we decided to visit the outdoor areas. We had previously been inside and viewed the exhibits. There is a planetarium with a variety of shows that change from week to week. The outdoor areas include a “farm” with goats , chickens, and alpacas. There is a garden with a wide variety vegetables and fruit growing. The trails lead along a stream and showcase a time from history where technology did not make everything as easy as we have it today. Great outdoor space for the family.",ChdDSUhNMG9nS0VJQ0FnSURLak5uMnNBRRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipPv852yD2oF26ilXCluIFslBBSv35-SxNkNjxNW=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"On this beautiful Saturday we decided to visit the outdoor areas. We had previously been inside and viewed the exhibits. There is a planetarium with a variety of shows that change from week to week. The outdoor areas include a “farm” with goats , chickens, and alpacas. There is a garden with a wide variety vegetables and fruit growing. The trails lead along a stream and showcase a time from history where technology did not make everything as easy as we have it today. Great outdoor space for the family."
"We have lived in NC for 8 years and I wish we had discovered this place sooner!! This museum is fantastic for all ages.

From the life-size dinosaurs to the tiny creepy crawlers, my kids were engaged and eager to learn at every turn.

We came during a free Duke Energy Tuesday....they offer free admission twice a month and it wasn't crowded at all! I don't think many people know about the discount.

Everyone we saw was properly masked and social distancing wasn't an issue.

I can't wait to come back to check out The Farm and the planetarium!!",ChZDSUhNMG9nS0VJQ0FnSUN5bllmRFdREAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipMBh1Mb0Z_Aecbg0lz0iSYVoZzIEbLyPtACCyxJ=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"We have lived in NC for 8 years and I wish we had discovered this place sooner!! This museum is fantastic for all ages.

From the life-size dinosaurs to the tiny creepy crawlers, my kids were engaged and eager to learn at every turn.

We came during a free Duke Energy Tuesday....they offer free admission twice a month and it wasn't crowded at all! I don't think many people know about the discount.

Everyone we saw was properly masked and social distancing wasn't an issue.

I can't wait to come back to check out The Farm and the planetarium!!"
Great little NC museum.  A huge collection of taxidermied animals and other changing exhibits make this museum a gem in Gastonia.  Be sure to see the Farm and walking trail with native American exhibits.,ChZDSUhNMG9nS0VJQ0FnSUNHdzVqb0NnEAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipP-brpLHRYJ2oswiEKSIHHubfsK64bv-tGh0NKT=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,Great little NC museum.  A huge collection of taxidermied animals and other changing exhibits make this museum a gem in Gastonia.  Be sure to see the Farm and walking trail with native American exhibits.
This place is huge. Just when I  thought I was almost done there still more stuff to see.  Great for the kids and adults.,ChZDSUhNMG9nS0VJQ0FnSURPai1uQ2ZBEAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipMon78dDOrJPXveUTAXq_b-g8BeC0l065i3c1Pq=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,This place is huge. Just when I  thought I was almost done there still more stuff to see.  Great for the kids and adults.
"Great museum with friendly staff and lots to enjoy with the family. Free Fridays are a plus. Only 4 stars because the animal exhibits inside are set up with plastic plants (specifically turtles, owl, fish, gators and birds). Please update these habitats for their health and well-being. They look sad.",ChZDSUhNMG9nS0VJQ0FnSUQtMHJIZFNnEAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,4.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipObgvieAJOGmPq_pSOo4ycNbcsHCyzwHIO-QTo=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"Great museum with friendly staff and lots to enjoy with the family. Free Fridays are a plus. Only 4 stars because the animal exhibits inside are set up with plastic plants (specifically turtles, owl, fish, gators and birds). Please update these habitats for their health and well-being. They look sad."
"My son loved it. Lots to looks at. Planetarium, farm, pond, walking trail, special events, live animals. We spent a few hours here. We didnt do the farm but will be back!!",ChdDSUhNMG9nS0VJQ0FnSURxejV6dTBBRRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipPEMB4PQDNu5pJygzCJdeOJmx7jH4Cl6rMYriOK=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"My son loved it. Lots to looks at. Planetarium, farm, pond, walking trail, special events, live animals. We spent a few hours here. We didnt do the farm but will be back!!"
Wonderful museum. The staff really cares for the animals and the farm has a cute farm cat that watches over the animals and members. Loved visiting this museum and will hope to come back again!,ChZDSUhNMG9nS0VJQ0FnSUQyMTdpblpnEAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipMaA5GeJKx-MX61_EiKqT17cG-CxVjExEjRvuV6=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,Wonderful museum. The staff really cares for the animals and the farm has a cute farm cat that watches over the animals and members. Loved visiting this museum and will hope to come back again!
"This place was great! Great for kids an adults. We really enjoyed the whole experience. Two people, we did the trail. Petting zoo, mining for gems an the museum.. $30.. very worth it...",ChdDSUhNMG9nS0VJQ0FnSUQ2OE1qMGh3RRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipNG23STjFr0N-CiQkFLOme5-66GQldjXpayUu3S=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"This place was great! Great for kids an adults. We really enjoyed the whole experience. Two people, we did the trail. Petting zoo, mining for gems an the museum.. $30.. very worth it..."
We went to see the baby farm animals and then went inside the museum. My 2 year old loved it! It truly is fun for the entire family!,ChdDSUhNMG9nS0VJQ0FnSUMyeWR1V21BRRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipNWvZyDKzE7hPn3jnjfEhzEDLdRUuZic4RJTlG2=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,We went to see the baby farm animals and then went inside the museum. My 2 year old loved it! It truly is fun for the entire family!
"Nice place with lots of things to look at. Dinosaurs, lots of other animals, history, the planetarium, the farm and nature trail. All that and not very expensive.",ChdDSUhNMG9nS0VJQ0FnSURoaXBxRHd3RRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipPjF-YBbwTr0bz2DL4sp8ihlcLmKVVVAQdPXNLZ=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,"Nice place with lots of things to look at. Dinosaurs, lots of other animals, history, the planetarium, the farm and nature trail. All that and not very expensive."
It's a great place to take kids. 3 and under are free. :),ChdDSUhNMG9nS0VJQ0FnSUNobm8yY3VRRRAB,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipOt5wbwd7FRLxmYEnyfSJ9StfHVBLpmuXhxWOVA=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,It's a great place to take kids. 3 and under are free. :)
This museum is amazing! So many artifacts to read on. I’m a huge nerd for anything remotely related to history and this museum is after my own heart. I easily lost track of time there because I was so enthralled with stopping to read everything. Great way to pass some time in Gastonia for a little day trip.,ChZDSUhNMG9nS0VJQ0FnSURtdXYtMk9BEAE,"https://www.google.com/maps/place/The+Schiele+Museum+of+Natural+History+%26+Planetarium/@35.2595671,-81.4888573,11z/data=!4m6!3m5!1s0x8856bffa0953cde3:0x1e6f43767fa73bd5!8m2!3d35.253284!4d-81.158367!16s%2Fg%2F1vljh11m?hl=en",ChIJ481TCfq_VogR1Tunf3ZDbx4,Natural history museum,5.0,The Schiele Museum of Natural History & Planetarium,https://lh5.googleusercontent.com/p/AF1QipOjJVb8AeiSGjOByAfcKHQG07OfCb81H4NnkNl9=w150-h150-k-no-p,activity,A Google Maps review about a natural history museum.,This museum is amazing! So many artifacts to read on. I’m a huge nerd for anything remotely related to history and this museum is after my own heart. I easily lost track of time there because I was so enthralled with stopping to read everything. Great way to pass some time in Gastonia for a little day trip.
