stars,publishedAtDate,name,text,title,subTitle,description,price,totalScore,likesCount,isLocalGuide,reviewId,categoryName,reviewImageUrls/0,reviewImageUrls/1,reviewImageUrls/2,reviewImageUrls/3,reviewImageUrls/4,reviewImageUrls/5,reviewImageUrls/6,reviewImageUrls/7,reviewImageUrls/8,reviewImageUrls/9,reviewUrl,reviewerId,reviewerNumberOfReviews,reviewerPhotoUrl,reviewerUrl,reviewsCount,scrapedAt,state,street,temporarilyClosed,url,website,categories/0,categories/1,categories/2,categoryName.1,genre,keywords,keywords_only,sentiment,sent_score_0,label,placeId,text_length,prompt,text_gpt3_v2,prompt_v3,gpt3_v3
,,,"Clean, convenient, very friendly 🏳️‍🌈. Not many food options and a little overpriced for the area, but felt safe. ToGo Breakfast Bags and Coffee/Tea/Vending in Lobby. Also has a small Route 66 gift shop and a Chevron right next door.

Very nice, best looking single night option before AZ from CA. Smoking areas available outside the rooms. No elevator... two levels, external doors. Adhered to COVID-19 restrictions, masks required and worn.

Great sunrise over the pool. 🌅",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUR5NElmdWpnRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###," Acquired coast highway in prime location. It’s a beach themed property. They’re in with trends. It started off with quite a bit of charm. But the management has destroyed it.

We have been visiting for 30 years. This is the first time we’ve been appalled by the so called service. Right from the start from when we made our reservation(  it went downhill from there). They changed managers the month before we got there. We were asked to pay either $1800 or $2000 deposit. The difference is bill was ~ $400.  That’s we took advantage of when we needed a small item. We didn’t think needed for ceiling fan or a free newspaper.",A Google Maps review about a Hotel. ###, The whole stay was very nice and welcoming. Only stayed one night. Room was clean and cute. 
,,,"Nice rooms and quiet place, although the breakfast is included I would not recommend the fried eggs and bacon as it was extremely greasy, I would of gone for the pancakes I’d known",Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQweEt1eHhRRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###," Really enjoyed my time there, I didn't spend much time by or at the pool, but it was very peaceful. The location is ideal. This time of year few people staying, so it seemed like it was all mine! ",A Google Maps review about a Hotel. ###," Booked a suite for a quick stop to stretch our legs. The attendant at the front was gracious and greeted us as we walked in. Check in for free. Super easy and convenient.  Checking in went just as smoothly, a gentleman with a happy smile that always energizes a tired traveler.  The room was clean, updated and ready for us when we walked in. You can tell the hotel keeps it's updates up while staying and taking care of guests.  The pluses were the large electronic table fan, fridge and the coffee machine. My coffe stayed in the coffee maker because it always tastes better fresh out the coffee maker. Small items are taken care of with a nice touch and not just ignored which is surprisingly easy as most motel chains have furniture décor done away with and simple tables and mirrors.  The beds are soft and snuggle well with a hometown touch. Right away I slept comfortably without waking up grumpy with morning body aches. Its close to a couple"
,,,It's the shiZnet's!,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNvLWFiVjlBRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###," Great location next to Universal Studios entrance.  Really nice rooms, loved th comfort of the bed.  One of the best qualities was the quality of the air conditioner! Kept the room so comfortable and great sleep!  Checkout was really easy!  Would recommend it! ",A Google Maps review about a Hotel. ###, We enjoyed our stay here very much!  We had a great view of the falls from our room.  Room was very modern and clean.  It was also really nice to have a kitchenette that you're able to use as long as you make sure that the room is out of service.  My only issue with this hotel is that the wall into the bathroom is extremely thin -- my boyfriend could actually hear where I got up during the night while he was in the bathroom. 
,,,Best option in town with a free breakfast next door.  Trains are ever present.,Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURnbTdDQlNREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###," Great food, great service, great ambiance. Frankly, I can't imagine a bad experience here in any of those categories.
If we lived in Atlanta we definitely would be regular customers and regulars at the restaurant. ",A Google Maps review about a Hotel. ###," I love this place! Drove up from Seattle a few days ago. Whole family was gas. Went into their garage to top up truck.
40 lb gas bottle. $
Advertisements don't work out of the box. Plus they were very apologetic.
Actually door open and i wrote the review
Will be back!!
10/10. "
,,,We were on a road trip from wa to tx and this was by far the best hotel we stayed at ! Very clean and amazing swim area. The front desk ppl were also very nice and tried their best to make us comfortable.,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNnMWVQS19RRRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###, Great place to watch a Game. Good food and drink. Our waiter Ron was outstanding. He made us feel important even though we only had the tab for two. Great service. ,A Google Maps review about a Hotel. ###," ★ The front desk clerk was surprisingly helpful. He was cheerful and kind, despite the lack of sleep he had put into the previous night. He made my trip stress-free. "
,,,"Here’s the good and the bad and the very bad.

The good: The front desk staff who checked us in was very nice, the front office is very nice, and the shower was very nice. Get the picture?

The bad: this is an old motel that needs updating. The carpets are ripped, the sofa is ripped and covered up with a coverlet rather than replacing it, there is a mirror in front of the sofa rather than a TV to look at, and the bed is old and sagging in the middle. And this is an executive suite!Figure that out. Just look at the pictures.

The very bad: we booked a King executive suite. We were told that someone had already taken that suite and extended their stay. Instead of telling them that we had a reservation and that the motel could move them to another room, we were told that we would be moved to another room. We were given a queen executive suite. No discount. No offer of points. Just a “sorry, we can’t guarantee a room.”  When we complained, the manager was quite generous (please note that is sarcasm) by giving  us a whole 500 points. Wow-wee!

The very very bad: And they have the nerve to charge over $200 for the room.

PS The microwave was unplugged and that was because it didn’t work, which I reported to the morning clerk. They don’t serve breakfast in the motel. You have to go next door to the restaurant and the tip is not included. But honestly, we wished we had skipped breakfast because the cook must’ve had a bad morning and most of the food was not cooked enough - runny eggs although ordered fried hard, hash browns hard on one side/soft on the other, the same with the English muffin.

Recommendation? Try another hotel/motel in the area if you can.",Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURlNnNmb1FBEAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###," Nice accommodations. Great amenities and friendly staff. Hotel is connected to a mediocre restaurant and a mediocre lounge, neither of which are great substitutes for going out and experiencing the DC food scene. Not worth the added cost of adding an overnight to your visit to DC. ",A Google Maps review about a Hotel. ###, Nice location for Casino and Conventions!!! Quiet rooms. Interior and exterior views are nice. Breakfast OK. 
,,,Room was a bit dated. The pool area was very nice and had a hot tub and a sauna. Pool is heated to 83 degrees october thru may and hot tub is heated to 105 october thru may. Pet friendly rooms. A cute little dog park. Breakfast was pretty good at the resteraunt next door.,Best Western Colorado River Inn,,,,,,,ChZDSUhNMG9nS0VJQ0FnSURJaTZUREpREAE,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###, Nice hotel right on the beach! ,A Google Maps review about a Hotel. ###," This place is amazing. Clean and comfortable. Great staff.
Thirty minutes after checking into a very nice room; the lounge area opened and I had the hotest wings and alcohol I could imagine. 👍🏽👍🏽👍🏽👍🏽👍🏽 "
,,,Awesome hotel. Clean & very nice rooms! Beds were comfortable too!! Denise at the front desk was a complete pleasure to talk to. We will definitely be back.,Best Western Colorado River Inn,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUQwX1AzQnV3RRAB,Hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJ89LGaEkzoAR5nnk72s6hJA,,A Google Maps review about a Hotel. ###, I really liked this hotel. The staff were friendly and the breakfast was great. The beach was right there and perfect. I liked that our room had a view of the ocean. The only thing is I wish the bath tub had a grab bar but otherwise it was perfect. I would come back. ,A Google Maps review about a Hotel. ###," Great value and view of the walk up pool. The place is old, but very clean and well taken care of. I travel from a car service and their package included a corner suite. big plus. Rooms were large and cozy. The hotel is a minute walk from the very nice beach. "
,,,"This place is wickedddd, good price too",Quest Motel,,,,,,,ChdDSUhNMG9nS0VJQ0FnSUNobE1xdTd3RRAB,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,,A Google Maps review about a Motel. ###," Great people, and great service. Will come back again. ",A Google Maps review about a Motel. ###," We were there during a Nor'easter and that experience made the entire trip worth while. The place was left shut down in it's present form because winter had set in. Now with spring it's ready to go. Everything is clean and well taken care of, including the breakfast...Top Notch "
,,,"An absolutely wonderful stay at this clean motel.

I am paranoid about travelling due to the current pandemic, but I didn’t have a worry in the world with how spotless and clean this room was. Felt comfortable, and like home. No dirt, dust bunnies ANYWHERE.

Check in was fast an efficient. This motel could be charging way more than they are for the quality of rooms they provide.

The rooms had pots, pans, dishes, utensils, and whatever else you could need to make yourself a quick meal if you didn’t feel like going out to a nearby restaurant.

The bed was comfy, which is a rare find in most motels. They also has 3 different mattress protectors on the mattress itself, all extremely clean. They provide an additional blanket on top of the shelf as well.

I was also extremely grateful for the working air conditioner, another rare find in motels.

If you are making a cross country drive like I was, I highly recommend planning to stop here for a good nights rest.

(Also I greatly appreciated the little cat feet socks on the chair legs, just adorable.)",Quest Motel,,,,,,,ChZDSUhNMG9nS0VJQ0FnSUM4b29EZ093EAE,Motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAKE,ChIJJS2AcIeh4VIR4eBgjRUt-wQ,,A Google Maps review about a Motel. ###," Nice location. Close to an abundant amount of restaurants and bars. Lots of activities along the main streets. The price was also great. The rooms looked nice but smelled a bit like smoke and needed a deep cleaning. A 2 star review because the owner and staff were not present to receive our payment, they had a lock box. A bit unsettling knowing you have to discreetly drop payment in a lock box when trying to avoid individuals coming in and out all hours of the night to know how much you paid, which could be total discretion from what other guests have spoken of, it sounds sketchy. ",A Google Maps review about a Motel. ###," This place is a super fun shelter. All the people are super friendly, open, and welcoming. I cannot wait for the summer. There are lots of fun events for you to look forward to with tours, town specials, summer arts & crafts, a free series of short stories(usually followed by free beer!), and movie nights. They actually have a multipurpose room with a pool table and reclining chairs and a giant couch where you can hang out and relax after a long day. I’ll definitely be back to visit again. There are tons of various pets running around the lot. "
