prompt,completion,reviewId,url,placeId,stars
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, fun, denver.",our first time experiencing the Denver Zoo light show. the glasses at check in are fun! optional spiked drink options also fun! there are zoo employees on the path & they're quite helpful & friendly. there are buildings you can go in to warm up. so many interesting zoo creatures that you can see while the others are resting. we will go again! do yourself a favor & go w fun young friends we did :),ChZDSUhNMG9nS0VJQ0FnSUQtbmVYYlR3EAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 4.0 stars Google Maps review about a Zoo, with the following keywords: zoo, birmingham, elephant.","We had a great time here. This zoo is much better than the Birmingham Zoo. I would rate the zoo five star, but several exhibits are closed for renovations. The elephant show was great. We were able to see one tiger. The other one was sleeping on a platform and only partially visible. We saw some lions, seals and sea lions. Our time was limited, so we did not see much else. If you need to leave and return the same day, then you can get your hand stamped and not have to pay to come back in on the same day.",ChZDSUhNMG9nS0VJQ0FnSUR1eW8ySkRnEAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,4.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: animals, comfortable, ticket.","It was hot but the animals were still out and about. There was a queue at the ticket kiosk so buy your ticket in advance. Wear comfortable clothing and shoes. There are lots of benches to rest along the way. Also, they have water fountains and misters. It's great for both adults and kids. The animals look like they are in good care.",ChdDSUhNMG9nS0VJQ0FnSUN1My1MbjB3RRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: rides, denver, zoo.","First time doing the Denver Zoo light spectacular and it was absolutely remarkable. I love how they spread out different themes throughout the park ie: makes it look like you're walking through the ocean and another part like you're walking through the jungle. Over 1 million lights! Getting the glow pass and the zoo it all pass are great additions! The glow pass gives you 3-D glasses that are VERY fun & unique to view all the lights! That pass also gives you a nice insulated souvenir cup.  The Zoo it all pass gives you unlimited rides on the train,  carousel and 4-D show which is perfect for families of all ages. Perfect seasonal fun for the entire family.",ChZDSUhNMG9nS0VJQ0FnSUNCeDVmdFRBEAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, visit, hospital.","This was my first visit to the zoo other than Zoo Lights. It was easy to move around and it looks like they have some great improvements coming.  We had an entry time in the morning so a lot of the animals were just lying around but as the day went on, they were more active.  The hospital was so impressive.  The prices were reasonable.  My only complaint was we wanted to just get some drinks with ice but had to wait in the long line.  It would be nice if they had a beverage line only since there was a place with a cash register and beverage machine that were not being used.   Otherwise, everything was amazing.",ChdDSUhNMG9nS0VJQ0FnSURXeGEtX2lnRRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, weather, warmer.","Cooler weather seemed to have many of the animals inside. It also seemed to keep lost visitors from coming to the Zoo. Bird flu concerns had all the birds segregated. Despite all this, we were glad we came. It was a really nice visit with a variety of different animals. There was inside exhibits as well as outside ones. Staff were all nice and friendly and were more than happy to explain the characteristics and history of the different animals. That was awesome to hear and glad they have that option. I’d highly recommend going and I’d look forward to returning during warmer weather.",ChdDSUhNMG9nS0VJQ0FnSUMtdnNDZGhnRRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, animals, recommend.","I've been a zoo member for six years and a zoo volunteer for two years. I always enjoy my time at the zoo, even on snowy and cool days. You may not see every animal every time, but it's amazing the different animals and behaviors you do see depending on the time and temperature.

I highly recommend a zoo membership and timed tickets before the zoo opens to the general public. The cool mornings are great for the animals, especially Nikita the Amur tiger.

My daughter is too young to enjoy the animals but loves people watching every time we go.",ChdDSUhNMG9nS0VJQ0FnSUQyby1HVjF3RRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 4.0 stars Google Maps review about a Zoo, with the following keywords: habitats, habitat, animals.","We went late in the day so many animals seemed to have gone out of their habitat and in to...well, where ever they go at night.  It was a bummer that the birds were all quarantined,  but we are 100% understanding of that.  It was laid out nicely and the habitats were very nice, clean, and there were plenty of stimulating activities for the animals to enjoy.",ChZDSUhNMG9nS0VJQ0FnSUQyM3FEb05REAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,4.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, visit, exhibits.","This is my first time here and they are working on upgrading the zoo but it was still overall a good experience. The only closed exhibits were the birds because of the bird flu risk. I recommend bringing extra cold water as it is hot and there are very few shaded areas. You can bring food and drinks as long as you don’t bring glass. Also, download the free zoo app and you will have a map that you can reference throughout your visit.",ChdDSUhNMG9nS0VJQ0FnSUQycXRpdm1BRRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoos, visit, animals.",This was by far one of my favorite zoos I have been to because the layout just makes sense. Very walkable and everything is close. Our visit was on the afternoon of 07/17/21.  The staff was friendly.  We stopped at a covered area to rest.  Bring snacks and water bottles to refill to save money for the family.  The walking baths were clean and the animals appeared to be well taken care of.,ChZDSUhNMG9nS0VJQ0FnSUQteklTNUFREAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, carousel, rode.",Great zoo with a very considerable amount of zoo worker and animal interaction which was so enjoyable. There were also several workers (or volunteers) around to help you get a better look at an animal. We rode the train and the carousel and bought all of our tickets online before we went. Waited in quick lines for both. Bathrooms seemed to be a bit spread out so keep that in mind and there was some mild construction that did not impact us at all.,ChdDSUhNMG9nS0VJQ0FnSUNPdW9pT2hBRRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, visit, exhibits.","The zoo is a great spot to visit. Not only are the exhibits amazing and the animals entertaining, there is also good people watching. 😉 It is amazing how easy it is to log a couple of miles of walking while here. In the winter it is less crowded and some of the animals are more active, especially during the late afternoon feeding times.",ChZDSUhNMG9nS0VJQ0FnSURtdllpUkpBEAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, exhibits, denver.","The Denver Zoo is large with many different exhibits and animals. Any animal you want to see can be seen here for the most part. There is a lot of activities to do here for all age ranges including train rides, typical zoo food, a large area to walk around in nice weather, and beer. The gift shop is well stocked as well. The zoo is also a quick drive away from downtown as well which is convenient for going out afterwards. During the winter time, they also do an event called Zoo Lights where they hang lights all around the zoo to give a unique experience. Overall, I think this is a well-run zoo that is a fun time every time I visit.",ChZDSUhNMG9nS0VJQ0FnSUQyNFpUZ0N3EAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 4.0 stars Google Maps review about a Zoo, with the following keywords: zoo, exhibits, exhibit.","Zoo was really cool and well maintained. Volunteers loved their jobs and cared for the animals and sharing info. Lots of variety and a decent flow of exhibits. Only negatives I had were that the cafeteria food had small portions and the cashier charged me the wrong amount and didn't seem to care for their job. Really sad that the water loving Otter exhibit barely had enough water for him to get his toes wet but the neighboring Cat exhibit had enough to allow a full adult to swim. Besides that, all animals (except the Otter and Leopard) were active and looked happy.",ChZDSUhNMG9nS0VJQ0FnSUNlcHRPeUJ3EAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,4.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, habitats, conservation.","I have been to this zoo since I was a child. I love the changing habitats, but there are still originals that keep the memories alive. Their conservation efforts don't go unnoticed. I love the beer garden and all the special events they hold to raise awareness. We have a membership every year, Zoo Lights and the Halloween events are the best around.",ChdDSUhNMG9nS0VJQ0FnSUQyNmJIajZRRRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, visit, visitor.",This was an interesting experience! A visitor can tell that a great deal of love went into the design of this zoo.  There is even a pet hospital that you can visit. Abby was there to assist with answering questions and providing information about animals who needed medical attention. She was so knowledgeable and willing to share stories with us about every animal me asked about. To be honest each person we stopped and asked foe help was extremely helpful! I will definitely be back during  warmer months!,ChZDSUhNMG9nS0VJQ0FnSUQtLXV1MGV3EAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 4.0 stars Google Maps review about a Zoo, with the following keywords: zoo, elephants, animals.","The zoo is nice, but I've been to better ones. We enjoyed the tropical area and seeing the animals. The food options are very limited and bad value with super slow lines. The animal demonstration included just feeding the elephants. That said we spent the whole day there and overall had a nice time.",ChZDSUhNMG9nS0VJQ0FnSUNCcGRmZ0NnEAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,4.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoos, zoo, recommend.","Really enjoyed this zoo. It was compact, walkable and had a wide range of species. Staff was friendly, ticket rates were reasonable ($15 for adults).

Located near Denver city park, it’s a short 5 min walk from the interesting musuem of science and nature which is yet another worthwhile attraction in this area. There’s ample parking here if you are renting a car, otherwise it’s pretty accessible via ride-based apps as well.

They have a number of lions and penguins greeting you as you enter and then a plenitude of primates likes orangutans, chimpanzees and gorillas waving at you from their large enclosures. Animals are well looked after here like in other zoos in LA, Oakland and San Diego and have a good amount of space to wander about so let your conscience not bother you for indulging at their price. They have a fascinating selection of reptiles (snakes) and fish in their indoor aquarium. Definitely recommend it.",ChZDSUhNMG9nS0VJQ0FnSUNteVlpR0ZREAE,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
"Write a 5.0 stars Google Maps review about a Zoo, with the following keywords: zoo, exhibits, denver.","We haven't been here in about a year and so much has changed! It was a great zoo before, but even better now. Plan to spend quite some time there. My daughter and I were just there for two hours and didn't get to see everything! It got too close to closing time lol. Will go earlier next time (went at 230 on a Saturday). The exhibits the animals are staying in are amazing. I was especially impressed with the elephant and giraffe houses. The way the place is set up and designed is awesome. And you can tell the care takers are really great and take loving care of their animals.

Random tips: We took our own water bottles. There are water bottle filling stations throughout the zoo so you don't have to purchase drinks if you don't want to. There is a water spray station for the kiddos if they get too hot. Some of the indoors exhibits are also air conditioned. Lots of places to rest or just observe the animals. I will say parking is tight when it's busy, so if you make a reservation, give yourself plenty of time to find parking. The garage is free and has four levels, elevators take a minute, walk the stairs if you're trying to get to the entrance for a reservation. City Park is also right next to the zoo and has an awesome play ground and places to picnic. Masks are not required, but some guests do wear them. I wore one because I'm high risk and was fine. Can't wait to go back! Hope the avian bird flu passes soon so the birds can come out, but gotta keep all the animals safe ❤️.

*Our passes were free through Denver Public Library. You have to make the reservations ahead of time online. I believe the prices are $20 for adults and $15 for kids 3 - 11, otherwise. It's worth it!",ChdDSUhNMG9nS0VJQ0FnSUQyN19EWjN3RRAB,"https://www.google.de/maps/place/Denver+Zoo/@39.7167041,-104.9604587,12z/data=!4m6!3m5!1s0x876c794e20258f71:0x53fd0ed23d876c29!8m2!3d39.7501637!4d-104.948953!16zL20vMGN5bnhk?hl=en",ChIJcY8lIE55bIcRKWyHPdIO_VM,5.0
